config,split_id,split_seed,group,task_local_idx,episode,success,return,steps,first_success_step,run_name,train_seed,total_timesteps,model_path
base_pick,0,67,test,1,3,1.0,113.30191440767689,54,54,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,1,4,1.0,113.30191440767689,54,54,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,2,0,1.0,92.46228849723758,57,57,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,2,1,1.0,92.46228849723758,57,57,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,2,2,1.0,92.46228849723758,57,57,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,2,3,1.0,92.46228849723758,57,57,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,2,4,1.0,92.46228849723758,57,57,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,3,0,0.0,42.53272967684499,500,nan,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,3,1,0.0,42.53272967684499,500,nan,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,3,2,0.0,42.53272967684499,500,nan,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
